Order Number,Time Taken to Sort,Tie Break Count,Tie of Tie Break Count
313,1.644331455230713,114,0
314,1.628382921218872,117,0
315,1.5898032188415527,102,0
316,1.6021924018859863,111,0
317,1.6202542781829834,98,0
318,1.5796597003936768,80,0
319,1.6380150318145752,90,0
320,1.624084711074829,99,0
321,1.6085257530212402,99,0
322,1.6146483421325684,107,0
323,1.5993952751159668,113,0
324,1.6037557125091553,186,0
325,1.6303555965423584,172,0
326,1.605607032775879,153,0
327,1.5992164611816406,142,0
328,1.5873417854309082,139,0
329,1.5957777500152588,134,0
330,1.5564746856689453,128,0
331,1.596174955368042,121,0
332,1.5876929759979248,118,0
333,1.5790281295776367,116,0
334,1.5552265644073486,99,0
335,1.5643796920776367,96,0
336,1.5699949264526367,84,0
337,1.5685501098632812,92,0
338,1.5486712455749512,99,0
339,1.5579466819763184,101,0
340,1.57468843460083,189,0
341,1.5028743743896484,185,0
342,1.5339810848236084,182,0
343,1.5594937801361084,162,0
344,1.5374336242675781,147,0
345,1.5538568496704102,143,0
346,1.5138351917266846,146,0
347,1.5288488864898682,135,0
348,1.5368058681488037,129,0
349,1.5179710388183594,114,0
350,1.518843650817871,112,0
351,1.515911340713501,102,0
352,1.5279676914215088,109,0
353,1.5156583786010742,97,0
354,1.4842650890350342,104,0
355,1.4708707332611084,135,0
356,1.4956705570220947,138,0
357,1.4756860733032227,184,0
358,1.4554226398468018,204,0
359,1.4751744270324707,214,0
360,1.4816548824310303,202,0
361,1.4523630142211914,190,0
362,1.4794368743896484,183,0
363,1.4480035305023193,181,0
364,1.4433608055114746,168,0
365,1.409670114517212,165,0
366,1.454552412033081,155,0
367,1.4795482158660889,144,0
368,1.4942340850830078,132,0
369,1.453153133392334,120,0
370,1.431741714477539,119,0
371,1.4559307098388672,122,0
372,1.4167797565460205,124,0
373,1.459200143814087,113,0
374,1.3847389221191406,111,0
375,1.4606196880340576,113,0
376,1.4240615367889404,121,0
377,1.4206116199493408,124,0
378,1.4032526016235352,157,0
379,1.3910741806030273,224,0
380,1.3711638450622559,215,0
381,1.372685194015503,214,0
382,1.3864021301269531,200,0
383,1.372711420059204,190,0
384,1.3623228073120117,179,0
385,1.3977243900299072,168,0
386,1.3953919410705566,164,0
387,1.3675956726074219,164,0
388,1.3675246238708496,147,0
389,1.3655309677124023,143,0
390,1.3748223781585693,144,0
391,1.4251141548156738,128,0
392,1.37315034866333,130,0
393,1.3464140892028809,116,0
394,1.361534833908081,105,0
395,1.360490322113037,96,0
396,1.3646996021270752,122,0
397,1.3428804874420166,122,0
398,1.3182735443115234,185,0
399,1.3335611820220947,240,0
400,1.3666534423828125,228,0
401,1.309340238571167,222,0
402,1.3327045440673828,221,0
403,1.3425025939941406,213,0
404,1.3235392570495605,198,0
405,1.3132262229919434,187,0
406,1.3428170680999756,176,0
407,1.3139352798461914,171,0
408,1.2878797054290771,173,0
409,1.3014249801635742,168,0
410,1.2850384712219238,172,0
411,1.2946574687957764,160,0
412,1.3387372493743896,151,0
413,1.3357164859771729,140,0
414,1.327077865600586,128,0
415,1.344341516494751,116,0
416,1.3040411472320557,119,0
417,1.3262438774108887,107,0
418,1.2712669372558594,117,0
419,1.2839198112487793,133,0
420,1.2842350006103516,126,0
421,1.30674409866333,113,0
422,1.2688219547271729,123,0
423,1.3000128269195557,136,0
424,1.2609450817108154,194,0
425,1.3043406009674072,208,0
426,1.2913272380828857,244,0
427,1.2826671600341797,234,0
428,1.3128242492675781,231,0
429,1.270845651626587,219,0
430,1.2524442672729492,205,0
431,1.243969440460205,193,0
432,1.2341406345367432,181,0
433,1.2434608936309814,171,0
434,1.2272703647613525,159,0
435,1.2206754684448242,150,0
436,1.2804434299468994,151,0
437,1.317441463470459,145,0
438,1.2151761054992676,135,0
439,1.2011523246765137,139,0
440,1.2180390357971191,129,0
441,1.2420682907104492,120,0
442,1.219970703125,126,0
443,1.2085778713226318,120,0
444,1.1890954971313477,130,0
445,1.2052509784698486,124,0
446,1.2181270122528076,200,0
447,1.2056703567504883,237,0
448,1.207115650177002,226,0
449,1.2055466175079346,218,0
450,1.1700952053070068,223,0
451,1.1894848346710205,212,0
452,1.1742613315582275,197,0
453,1.193141222000122,186,0
454,1.1913096904754639,177,0
455,1.1660566329956055,175,0
456,1.1775527000427246,167,0
457,1.158905029296875,163,0
458,1.1685237884521484,163,0
459,1.1632063388824463,160,0
460,1.1886913776397705,153,0
461,1.1550812721252441,145,0
462,1.1456923484802246,134,0
463,1.1379351615905762,135,0
464,1.1313128471374512,130,0
465,1.137080430984497,137,0
466,1.1314740180969238,133,0
467,1.1434881687164307,142,0
468,1.161668062210083,131,0
469,1.1689047813415527,150,0
470,1.098938226699829,148,0
471,1.1258258819580078,165,0
472,1.132810115814209,218,0
473,1.1138243675231934,212,0
474,1.1007041931152344,209,0
475,1.1173431873321533,237,0
476,1.1402854919433594,232,0
477,1.1329090595245361,224,0
478,1.1047875881195068,223,0
479,1.1318447589874268,223,0
480,1.1082684993743896,217,0
481,1.1444544792175293,207,0
482,1.1142027378082275,202,0
483,1.1021599769592285,196,0
484,1.0816633701324463,192,0
485,1.129669427871704,192,0
486,1.0856528282165527,183,0
487,1.0887744426727295,177,0
488,1.0721991062164307,175,0
489,1.0924749374389648,172,0
490,1.095707893371582,162,0
491,1.06294584274292,168,0
492,1.0941991806030273,167,0
493,1.0928571224212646,164,0
494,1.0666851997375488,161,0
495,1.0638816356658936,152,0
496,1.0509774684906006,145,0
497,1.0629754066467285,177,0
498,1.0445499420166016,194,0
499,1.0428996086120605,277,0
500,1.0401911735534668,291,0
501,1.0609853267669678,280,0
502,1.0167326927185059,269,0
503,1.0866734981536865,261,0
504,1.061338186264038,252,0
505,1.0521259307861328,250,0
506,1.0498294830322266,243,0
507,1.0491983890533447,244,0
508,1.0457851886749268,241,0
509,1.0412068367004395,229,0
510,1.0503277778625488,232,0
511,1.020437479019165,233,0
512,1.0189809799194336,227,0
513,1.0083696842193604,218,0
514,1.0073552131652832,208,0
515,1.0294432640075684,202,0
516,1.0305273532867432,201,0
517,0.9864423274993896,194,0
518,1.003281593322754,188,0
519,0.9950368404388428,182,0
520,1.0155103206634521,176,0
521,1.0050697326660156,169,0
522,1.0388965606689453,164,0
523,0.9747166633605957,181,0
524,1.0175013542175293,172,0
525,0.9929025173187256,168,0
526,0.9779324531555176,180,0
527,0.9921667575836182,185,0
528,0.9813909530639648,177,0
529,0.9890410900115967,196,0
530,0.9777500629425049,198,0
531,1.0020887851715088,190,0
532,0.9586887359619141,218,0
533,1.0070505142211914,213,0
534,0.9825570583343506,301,0
535,0.9567687511444092,312,0
536,0.9506371021270752,304,0
537,0.9699666500091553,296,0
538,0.9768247604370117,287,0
539,0.9462404251098633,269,0
540,0.9439027309417725,273,0
541,0.9468588829040527,270,0
542,0.9573981761932373,261,0
543,0.9749751091003418,259,0
544,0.9481022357940674,249,0
545,0.9689967632293701,247,0
546,0.9676985740661621,243,0
547,0.9401082992553711,236,0
548,0.9732041358947754,231,0
549,0.951533317565918,224,0
550,0.9481127262115479,230,0
551,0.9618000984191895,227,0
552,0.9507102966308594,220,0
553,0.9264740943908691,226,0
554,0.9123799800872803,218,0
555,0.9250080585479736,214,0
556,0.9245705604553223,211,0
557,0.9196326732635498,203,0
558,0.9408023357391357,195,0
559,0.9295475482940674,189,0
560,0.9283862113952637,189,0
561,0.8944787979125977,194,0
562,0.8991053104400635,190,0
563,0.9116158485412598,196,0
564,0.8892309665679932,206,0
565,0.9138045310974121,215,0
566,0.9090118408203125,210,0
567,0.9013998508453369,209,0
568,0.9003844261169434,220,0
569,0.8790960311889648,234,0
570,0.8906102180480957,243,0
571,0.8918654918670654,258,0
572,0.9089446067810059,356,0
573,0.8864660263061523,367,0
574,0.8673915863037109,364,0
575,0.8780407905578613,357,0
576,0.8797731399536133,350,0
577,0.9001717567443848,345,0
578,0.9071924686431885,339,0
579,0.883209228515625,330,0
580,0.8570728302001953,322,0
581,0.8902413845062256,315,0
582,0.8510899543762207,299,0
583,0.861602783203125,291,0
584,0.8832521438598633,285,0
585,0.8631184101104736,278,0
586,0.8605184555053711,270,0
587,0.8658428192138672,270,0
588,0.8511137962341309,261,0
589,0.8513967990875244,254,0
590,0.8611710071563721,247,0
591,0.8488092422485352,243,0
592,0.830141544342041,248,0
593,0.8552391529083252,241,0
594,0.8184521198272705,241,0
595,0.8426735401153564,237,0
596,0.8279194831848145,234,0
597,0.8268063068389893,228,0
598,0.8401076793670654,228,0
599,0.8388872146606445,223,0
600,0.8144216537475586,234,0
601,0.8378016948699951,227,0
602,0.832909345626831,223,0
603,0.8160381317138672,217,0
604,0.8182237148284912,214,0
605,0.8218927383422852,212,0
606,0.8342258930206299,208,0
607,0.7946505546569824,202,0
608,0.8114607334136963,211,0
609,0.7949564456939697,210,0
610,0.82706618309021,203,0
611,0.8189728260040283,204,0
612,0.8111832141876221,211,0
613,0.8043489456176758,222,0
614,0.7787466049194336,217,0
615,0.8510129451751709,210,0
616,0.8008015155792236,230,0
617,0.7899432182312012,223,0
618,0.7794942855834961,228,0
619,0.771775484085083,234,0
620,0.7649211883544922,250,0
621,0.7642529010772705,261,0
622,0.7748339176177979,288,0
623,0.7635302543640137,365,0
624,0.7898108959197998,369,0
625,0.7965347766876221,364,0
626,0.7727437019348145,358,0
627,0.7814822196960449,352,0
628,0.7707042694091797,347,0
629,0.7428379058837891,344,0
630,0.75533127784729,333,0
631,0.7665581703186035,326,0
632,0.7492771148681641,320,0
633,0.7640995979309082,315,0
634,0.7409591674804688,310,0
635,0.7492601871490479,307,0
636,0.7673466205596924,298,0
637,0.7730734348297119,288,0
638,0.7369406223297119,287,0
639,0.732938289642334,287,0
640,0.7349627017974854,281,0
641,0.7218167781829834,276,0
642,0.7571060657501221,273,0
643,0.7072222232818604,272,0
644,0.7151782512664795,266,0
645,0.7281386852264404,261,0
646,0.7245368957519531,258,0
647,0.7453389167785645,256,0
648,0.7142715454101562,254,0
649,0.7221205234527588,252,0
650,0.7213654518127441,259,0
651,0.7104249000549316,259,0
652,0.7162003517150879,247,0
653,0.7258331775665283,244,0
654,0.7329022884368896,239,0
655,0.6914150714874268,236,0
656,0.6955113410949707,232,0
657,0.7132792472839355,238,0
658,0.7256906032562256,242,0
659,0.6910300254821777,236,0
660,0.7062077522277832,231,0
661,0.6773779392242432,225,0
662,0.6829206943511963,223,0
663,0.6933064460754395,220,0
664,0.6615219116210938,220,0
665,0.7127933502197266,215,0
666,0.6756651401519775,213,0
667,0.6829252243041992,211,0
668,0.6762385368347168,208,0
669,0.677793025970459,206,0
670,0.6684243679046631,202,0
671,0.6582839488983154,203,0
672,0.6739401817321777,233,0
673,0.6647970676422119,228,0
674,0.6619493961334229,230,0
675,0.668950080871582,231,0
676,0.6947569847106934,241,0
677,0.6576440334320068,239,0
678,0.6656503677368164,243,0
679,0.66379714012146,272,0
680,0.6621890068054199,282,0
681,0.6405305862426758,287,0
682,0.6315162181854248,363,0
683,0.6715176105499268,372,0
684,0.6396346092224121,370,0
685,0.6342470645904541,363,0
686,0.6351578235626221,355,0
687,0.6452958583831787,351,0
688,0.6465003490447998,350,0
689,0.6305379867553711,345,0
690,0.632143497467041,341,0
691,0.6290090084075928,336,0
692,0.6327619552612305,332,0
693,0.6290059089660645,327,0
694,0.6225981712341309,323,0
695,0.6360177993774414,320,0
696,0.6159226894378662,317,0
697,0.6187613010406494,313,0
698,0.6084179878234863,309,0
699,0.6068079471588135,304,0
700,0.6195447444915771,292,0
701,0.6764373779296875,282,0
702,0.6117599010467529,282,0
703,0.6249949932098389,276,0
704,0.5974409580230713,269,0
705,0.6137282848358154,268,0
706,0.594801664352417,265,0
707,0.5980360507965088,263,0
708,0.5920202732086182,266,0
709,0.5926434993743896,260,0
710,0.5949306488037109,257,0
711,0.6117241382598877,252,0
712,0.6065478324890137,249,0
713,0.5719308853149414,245,0
714,0.6402812004089355,243,0
715,0.5890393257141113,234,0
716,0.5700030326843262,232,0
717,0.5797021389007568,233,0
718,0.5741307735443115,231,0
719,0.5873479843139648,226,0
720,0.5922966003417969,223,0
721,0.5584123134613037,226,0
722,0.5750174522399902,222,0
723,0.559274435043335,219,0
724,0.5646960735321045,222,0
725,0.5655713081359863,223,0
726,0.5516552925109863,219,0
727,0.5644495487213135,217,0
728,0.5513138771057129,219,0
729,0.5593643188476562,215,0
730,0.5494194030761719,212,0
731,0.5581059455871582,208,0
732,0.5617794990539551,207,0
733,0.5590610504150391,208,0
734,0.5547890663146973,203,0
735,0.5581605434417725,199,0
736,0.563565731048584,194,0
737,0.5426833629608154,218,0
738,0.5717871189117432,215,0
739,0.5857751369476318,210,0
740,0.529505729675293,207,0
741,0.5549790859222412,203,0
742,0.5404472351074219,198,0
743,0.57004714012146,221,0
744,0.5538845062255859,246,0
745,0.5298824310302734,250,0
746,0.541755199432373,253,0
747,0.5118715763092041,249,0
748,0.5200915336608887,279,0
749,0.5345537662506104,333,0
750,0.529470682144165,333,0
751,0.560678243637085,328,0
752,0.5251336097717285,319,0
753,0.5275788307189941,320,0
754,0.517874002456665,316,0
755,0.498598575592041,312,0
756,0.524970293045044,306,0
757,0.5015835762023926,303,0
758,0.5157091617584229,297,0
759,0.5007786750793457,295,0
760,0.5113837718963623,291,0
761,0.4978616237640381,294,0
762,0.509404182434082,290,0
763,0.5075910091400146,285,0
764,0.48984861373901367,283,0
765,0.5053164958953857,279,0
766,0.4899022579193115,276,0
767,0.49578213691711426,274,0
768,0.49855637550354004,271,0
769,0.49041032791137695,269,0
770,0.4937014579772949,265,0
771,0.5013480186462402,260,0
772,0.4808220863342285,257,0
773,0.4892580509185791,254,0
774,0.49675536155700684,251,0
775,0.4702022075653076,247,0
776,0.47842907905578613,246,0
777,0.4884645938873291,240,0
778,0.4757652282714844,239,0
779,0.4915659427642822,241,0
780,0.4824087619781494,232,0
781,0.47243666648864746,232,0
782,0.49184560775756836,232,0
783,0.4780893325805664,233,0
784,0.49061107635498047,231,0
785,0.46025586128234863,232,0
786,0.474759578704834,229,0
787,0.45157909393310547,227,0
788,0.4596686363220215,222,0
789,0.4485442638397217,228,0
790,0.4699845314025879,224,0
791,0.4549295902252197,222,0
792,0.4626443386077881,219,0
793,0.45101356506347656,220,0
794,0.44937920570373535,216,0
795,0.44614195823669434,213,0
796,0.4353523254394531,212,0
797,0.4471299648284912,219,0
798,0.4607992172241211,218,0
799,0.462130069732666,216,0
800,0.43190717697143555,214,0
801,0.4407052993774414,210,0
802,0.4338696002960205,207,0
803,0.4441239833831787,204,0
804,0.43084192276000977,200,0
805,0.41643810272216797,197,0
806,0.4299774169921875,197,0
807,0.42731761932373047,194,0
808,0.4483780860900879,197,0
809,0.4302544593811035,195,0
810,0.43204832077026367,191,0
811,0.4050004482269287,187,0
812,0.414963960647583,199,0
813,0.4174184799194336,198,0
814,0.3988373279571533,194,0
815,0.41121888160705566,193,0
816,0.41130518913269043,210,0
817,0.41794323921203613,214,0
818,0.4387993812561035,213,0
819,0.4012002944946289,224,0
820,0.42012929916381836,225,0
821,0.42539548873901367,222,0
822,0.3972475528717041,249,0
823,0.4132533073425293,246,0
824,0.38584041595458984,305,0
825,0.38669466972351074,310,0
826,0.41442275047302246,308,0
827,0.3903212547302246,309,0
828,0.38944387435913086,309,0
829,0.37952494621276855,309,0
830,0.38382744789123535,306,0
831,0.3828158378601074,299,0
832,0.3844172954559326,293,0
833,0.3888583183288574,290,0
834,0.38411569595336914,287,0
835,0.3781423568725586,283,0
836,0.387645959854126,281,0
837,0.37198972702026367,277,0
838,0.3688211441040039,274,0
839,0.38433051109313965,270,0
840,0.3892946243286133,267,0
841,0.3758816719055176,265,0
842,0.3660848140716553,262,0
843,0.36144375801086426,259,0
844,0.37372493743896484,257,0
845,0.36843037605285645,258,0
846,0.3705878257751465,255,0
847,0.3720519542694092,252,0
848,0.37798070907592773,253,0
849,0.35614609718322754,251,0
850,0.36212754249572754,248,0
851,0.35339975357055664,246,0
852,0.3539915084838867,248,0
853,0.350754976272583,244,0
854,0.34656238555908203,239,0
855,0.35210633277893066,236,0
856,0.34751296043395996,230,0
857,0.355388879776001,228,0
858,0.34839320182800293,223,0
859,0.3440866470336914,220,0
860,0.3508329391479492,223,0
861,0.34637022018432617,220,0
862,0.34523630142211914,220,0
863,0.34297657012939453,219,0
864,0.33676886558532715,216,0
865,0.33264589309692383,221,0
866,0.33855414390563965,226,0
867,0.32537388801574707,223,0
868,0.33046770095825195,220,0
869,0.33512353897094727,217,0
870,0.3209872245788574,215,0
871,0.32688164710998535,214,0
872,0.3312389850616455,211,0
873,0.32797813415527344,209,0
874,0.32506823539733887,209,0
875,0.3213486671447754,212,0
876,0.31566381454467773,209,0
877,0.3186523914337158,206,0
878,0.32874631881713867,203,0
879,0.3126053810119629,201,0
880,0.3181312084197998,198,0
881,0.3200359344482422,195,0
882,0.3164639472961426,194,0
883,0.3103668689727783,192,0
884,0.3184010982513428,189,0
885,0.3198544979095459,187,0
886,0.30796384811401367,185,0
887,0.31415343284606934,185,0
888,0.31320953369140625,185,0
889,0.314037561416626,186,0
890,0.3163609504699707,194,0
891,0.29350972175598145,194,0
892,0.30025529861450195,195,0
893,0.29180049896240234,194,0
894,0.3122529983520508,191,0
895,0.2918515205383301,189,0
896,0.28694653511047363,187,0
897,0.2995479106903076,185,0
898,0.31096386909484863,186,0
899,0.28923773765563965,184,0
900,0.3012993335723877,183,0
901,0.2820570468902588,194,0
902,0.2903001308441162,195,0
903,0.2848958969116211,193,0
904,0.27842211723327637,190,0
905,0.2892484664916992,193,0
906,0.2849414348602295,190,0
907,0.2883176803588867,198,0
908,0.27365946769714355,213,0
909,0.27696681022644043,212,0
910,0.27910375595092773,211,0
911,0.2748851776123047,219,0
912,0.27457714080810547,235,0
913,0.2728395462036133,253,0
914,0.25901007652282715,256,0
915,0.2666480541229248,254,0
916,0.27533936500549316,253,0
917,0.2583005428314209,271,0
918,0.2619743347167969,277,0
919,0.2634773254394531,276,0
920,0.2634541988372803,275,0
921,0.26445651054382324,297,0
922,0.26015472412109375,317,0
923,0.2600405216217041,315,0
924,0.2535054683685303,310,0
925,0.26790666580200195,305,0
926,0.2631957530975342,302,0
927,0.25632381439208984,298,0
928,0.25101685523986816,296,0
929,0.2379462718963623,294,0
930,0.23794984817504883,292,0
931,0.2666614055633545,290,0
932,0.2427668571472168,289,0
933,0.2528727054595947,287,0
934,0.2340562343597412,284,0
935,0.23996806144714355,283,0
936,0.2399601936340332,281,0
937,0.2340564727783203,278,0
938,0.23114848136901855,277,0
